"id","title","release_date","popularity","vote_average","vote_count","budget","revenue","runtime","Year","Film","Producer(s)","Year_Numeric","Is_Oscar_Winner"
13885,"Sweeney Todd: The Demon Barber of Fleet Street","2007-12-21",6.0661,7.178,6313,50000000,153384272,116,NA,NA,NA,NA,"No"
1268,"Mr. Bean's Holiday","2007-03-22",5.9492,6.384,3098,25000000,232225908,90,NA,NA,NA,NA,"No"
2310,"Beowulf","2007-11-05",5.8622,5.914,3041,70000000,195735876,115,NA,NA,NA,NA,"No"
13483,"Awake","2007-11-28",5.8522,6.546,1516,86000000,14373825,84,NA,NA,NA,NA,"No"
1272,"Sunshine","2007-04-05",5.8262,6.967,4231,50000000,34800000,108,NA,NA,NA,NA,"No"
1979,"Fantastic Four: Rise of the Silver Surfer","2007-06-13",5.631,5.632,8369,130000000,301913131,92,NA,NA,NA,NA,"No"
2268,"The Golden Compass","2007-12-04",5.5655,6.083,4814,180000000,372234864,113,NA,NA,NA,NA,"No"
10431,"War","2007-08-24",5.5104,6.395,2027,25000000,40452643,103,NA,NA,NA,NA,"No"
4964,"Knocked Up","2007-06-01",5.4312,6.303,4256,30000000,219900000,129,NA,NA,NA,NA,"No"
8277,"American Pie Presents: Beta House","2007-12-19",5.39,5.634,2007,10000000,18610260,89,NA,NA,NA,NA,"No"
9408,"Surf's Up","2007-06-08",5.3847,6.494,2728,85000000,1.49e+08,85,NA,NA,NA,NA,"No"
1571,"Live Free or Die Hard","2007-06-20",5.3171,6.641,6313,110000000,383531464,128,NA,NA,NA,NA,"No"
9793,"The Hills Have Eyes 2","2007-03-22",5.2612,5.565,1602,15000000,37697773,89,NA,NA,NA,NA,"No"
3021,"1408","2007-06-22",5.2375,6.7,4862,25000000,1.33e+08,104,NA,NA,NA,NA,"No"
1620,"Hitman","2007-11-21",5.2328,6.153,3637,24000000,101276318,89,NA,NA,NA,NA,"No"
1991,"Death Proof","2007-05-22",5.1577,6.84,5597,25000000,31126421,113,NA,NA,NA,NA,"No"
14001,"Dead Silence","2007-03-16",5.0957,6.448,2436,20000000,22382047,89,NA,NA,NA,NA,"No"
15137,"Evangelion: 1.0 You Are (Not) Alone","2007-09-01",5.0564,7.596,1083,7000000,20121073,101,NA,NA,NA,NA,"No"
7508,"Like Stars on Earth","2007-12-21",5.0088,7.959,1320,2600000,28430000,162,NA,NA,NA,NA,"No"
6637,"National Treasure: Book of Secrets","2007-12-19",4.9635,6.374,5521,130000000,459200000,124,NA,NA,NA,NA,"No"
8329,"[REC]","2007-11-23",4.9451,7.226,4833,1500000,32511655,78,NA,NA,NA,NA,"No"
2976,"Hairspray","2007-07-19",4.9284,6.664,2612,75000000,90450008,116,NA,NA,NA,NA,"No"
10030,"Good Luck Chuck","2007-09-21",4.9221,5.9,1641,25000000,59768495,101,NA,NA,NA,NA,"No"
7326,"Juno","2007-12-05",4.8876,7.059,7606,7500000,232372681,96,NA,NA,NA,NA,"No"
2239,"Hallam Foe","2007-08-30",4.825,6.663,183,8000000,2149799,95,NA,NA,NA,NA,"No"
298,"Ocean's Thirteen","2007-06-05",4.6773,6.725,6851,85000000,311312624,122,NA,NA,NA,NA,"No"
13195,"Flawless","2007-09-01",4.6501,6.768,623,20000000,6819587,108,NA,NA,NA,NA,"No"
13161,"Big Stan","2007-11-03",4.6192,6.596,1030,7500000,8742330,109,NA,NA,NA,NA,"No"
20982,"Naruto Shippuden the Movie","2007-08-04",4.5843,7.4,1057,0,13219807,94,NA,NA,NA,NA,"No"
663,"Saw IV","2007-10-25",4.4795,6.163,4085,10000000,139352653,93,NA,NA,NA,NA,"No"
13637,"Sukiyaki Western Django","2007-09-15",4.4726,6.2,362,3800000,2725258,121,NA,NA,NA,NA,"No"
39206,"Detective Conan: Jolly Roger in the Deep Azure","2007-04-21",4.4626,6.5,146,0,22053994,110,NA,NA,NA,NA,"No"
5176,"3:10 to Yuma","2007-09-06",4.4214,7.227,4001,55000000,7e+07,122,NA,NA,NA,NA,"No"
7347,"Elite Squad","2007-10-05",4.2766,8.057,2692,4000000,14759148,115,NA,NA,NA,NA,"No"
11199,"Wild Hogs","2007-03-02",4.2513,5.969,2441,60000000,253625427,100,NA,NA,NA,NA,"No"
2698,"Evan Almighty","2007-06-09",4.227,5.584,4537,175000000,174440724,96,NA,NA,NA,NA,"No"
3638,"No Reservations","2007-06-15",4.2149,6.696,1482,28000000,92601050,104,NA,NA,NA,NA,"No"
6537,"The Orphanage","2007-05-20",4.1202,7.226,3110,3400000,78638987,105,NA,NA,NA,NA,"No"
9760,"Epic Movie","2007-01-25",4.1106,3.87,1671,20000000,87238158,85,NA,NA,NA,NA,"No"
4858,"The Invasion","2007-08-17",4.1004,6.037,1682,80000000,40170558,99,NA,NA,NA,NA,"No"
12225,"Cashback","2007-01-17",4.0111,6.954,1382,0,2300000,103,NA,NA,NA,NA,"No"
5123,"August Rush","2007-11-21",4.0097,7.411,2823,25000000,66122026,114,NA,NA,NA,NA,"No"
38410,"The Poughkeepsie Tapes","2007-04-27",4.0015,6.6,751,0,0,81,NA,NA,NA,NA,"No"
2252,"Eastern Promises","2007-09-14",3.9969,7.346,3691,51500000,56106607,100,NA,NA,NA,NA,"No"
51482,"Death Note Relight 1: Visions of a God","2007-08-31",3.9908,7.91,388,0,0,131,NA,NA,NA,NA,"No"
4771,"Gone Baby Gone","2007-09-18",3.9906,7.307,4162,19000000,34600000,113,NA,NA,NA,NA,"No"
9038,"The Heartbreak Kid","2007-10-05",3.9767,5.755,1742,60000000,128453183,116,NA,NA,NA,NA,"No"
13980,"Sword of the Stranger","2007-09-29",3.9635,7.557,457,0,0,103,NA,NA,NA,NA,"No"
1992,"Planet Terror","2007-04-06",3.9627,6.687,3807,23000000,11446172,105,NA,NA,NA,NA,"No"
14624,"The Ultimate Gift","2007-03-09",3.9049,7.612,499,9000000,3438735,114,NA,NA,NA,NA,"No"
3563,"I Now Pronounce You Chuck & Larry","2007-07-12",3.8731,6.085,2521,85000000,187134117,115,NA,NA,NA,NA,"No"
16119,"Cinderella III: A Twist in Time","2007-02-06",3.846,6.547,1325,0,0,74,NA,NA,NA,NA,"No"
1691,"Hostel: Part II","2007-06-07",3.8428,5.857,2203,10200000,35728183,93,NA,NA,NA,NA,"No"
1646,"Freedom Writers","2007-01-05",3.8294,7.92,2406,21000000,43095175,123,NA,NA,NA,NA,"No"
29362,"Full of It","2007-03-01",3.822,5.297,138,0,859513,91,NA,NA,NA,NA,"No"
1273,"TMNT","2007-03-23",3.8193,6.2,1200,34000000,95608995,87,NA,NA,NA,NA,"No"
2082,"Halloween","2007-08-31",3.8087,6.228,2533,15000000,80460948,110,NA,NA,NA,NA,"No"
3594,"The Number 23","2007-02-23",3.8044,6.412,3490,30000000,77677553,97,NA,NA,NA,NA,"No"
13680,"The Game Plan","2007-09-28",3.7841,6.502,2178,22000000,147880543,110,NA,NA,NA,NA,"No"
23827,"Paranormal Activity","2007-09-14",3.768,6.048,5407,15000,193355800,86,NA,NA,NA,NA,"No"
155,"The Dark Knight","2008-07-16",36.37,8.529,35635,185000000,1004558444,152,NA,NA,NA,NA,"No"
1726,"Iron Man","2008-04-30",19.256,7.657,28031,140000000,585174222,126,NA,NA,NA,NA,"No"
80175,"Entre sábanas","2008-04-04",19.1966,4.7,13,0,0,0,NA,NA,NA,NA,"No"
10681,"WALL·E","2008-06-22",17.7754,8.11,20179,180000000,521311860,98,NA,NA,NA,NA,"No"
8966,"Twilight","2008-11-20",16.875,6.279,14352,37000000,393616788,122,NA,NA,NA,NA,"No"
9502,"Kung Fu Panda","2008-06-04",15.8606,7.3,12570,130000000,632091832,90,NA,NA,NA,NA,"No"
92060,"Michael Jackson's Thriller","2008-02-08",11.3128,8.3,747,500000,0,14,NA,NA,NA,NA,"No"
17903,"A Frozen Flower","2008-12-30",10.4725,6.854,157,10000000,18980744,133,NA,NA,NA,NA,"No"
13078,"The Babysitters","2008-05-09",10.2005,5.998,538,0,44852,88,NA,NA,NA,NA,"No"
1724,"The Incredible Hulk","2008-06-12",9.985,6.235,12633,150000000,264770996,114,NA,NA,NA,NA,"No"
19173,"Diary of a Nymphomaniac","2008-10-17",9.9164,5.637,361,0,0,102,NA,NA,NA,NA,"No"
1735,"The Mummy: Tomb of the Dragon Emperor","2008-07-01",9.6294,5.515,4788,145000000,403449830,112,NA,NA,NA,NA,"No"
8681,"Taken","2008-02-18",9.1372,7.403,12042,25000000,226830568,94,NA,NA,NA,NA,"No"
14574,"The Boy in the Striped Pyjamas","2008-05-07",9.0341,7.816,7630,12500000,20416563,94,NA,NA,NA,NA,"No"
12429,"Ponyo","2008-07-19",8.5978,7.755,4784,34000000,202404009,100,NA,NA,NA,NA,"No"
10527,"Madagascar: Escape 2 Africa","2008-10-30",8.316,6.525,7399,150000000,603900354,89,NA,NA,NA,NA,"No"
13053,"Bolt","2008-11-21",7.5027,6.538,6466,150000000,309979994,98,NA,NA,NA,NA,"No"
7555,"Rambo","2008-01-24",7.2378,6.695,4248,50000000,113200000,92,NA,NA,NA,NA,"No"
8909,"Wanted","2008-06-19",7.2105,6.53,7560,75000000,342463063,110,NA,NA,NA,NA,"No"
4922,"The Curious Case of Benjamin Button","2008-12-25",7.0664,7.598,13668,150000000,335802786,166,NA,NA,NA,NA,"No"
42384,"A Tale of Legendary Libido","2008-04-30",6.9482,5.8,47,0,0,120,NA,NA,NA,NA,"No"
12222,"Horton Hears a Who!","2008-03-03",6.9086,6.517,3522,85000000,298572799,86,NA,NA,NA,NA,"No"
7446,"Tropic Thunder","2008-08-09",6.8177,6.712,6917,92000000,195702811,107,NA,NA,NA,NA,"No"
10483,"Death Race","2008-08-22",6.6305,6.295,4107,45000000,7.6e+07,105,NA,NA,NA,NA,"No"
11631,"Mamma Mia!","2008-07-03",6.6162,6.972,6968,52000000,609841637,108,NA,NA,NA,NA,"No"
8065,"21","2008-03-27",6.4899,6.69,5019,35000000,159808370,123,NA,NA,NA,NA,"No"
1729,"The Forbidden Kingdom","2008-04-17",6.4612,6.628,1896,55000000,127906624,104,NA,NA,NA,NA,"No"
4564,"Sex and the City","2008-05-12",6.4032,6.551,2258,65000000,418800000,146,NA,NA,NA,NA,"No"
13971,"Wild Child","2008-08-15",6.3414,6.701,1915,20000000,2.2e+07,98,NA,NA,NA,NA,"No"
217,"Indiana Jones and the Kingdom of the Crystal Skull","2008-05-21",6.3274,6.023,8984,185000000,786636033,122,NA,NA,NA,NA,"No"
13223,"Gran Torino","2008-12-12",6.3145,7.989,11507,33000000,2.7e+08,116,NA,NA,NA,NA,"No"
10661,"You Don't Mess with the Zohan","2008-06-05",6.1921,5.714,4052,90000000,204313400,113,NA,NA,NA,NA,"No"
13009,"Zombie Strippers!","2008-04-18",6.1768,4.846,423,0,0,94,NA,NA,NA,NA,"No"
6557,"27 Dresses","2008-01-10",6.1687,6.454,3400,30000000,160300000,111,NA,NA,NA,NA,"No"
88751,"Journey to the Center of the Earth","2008-07-10",6.0586,6.087,5131,45000000,101702060,93,NA,NA,NA,NA,"No"
8247,"Jumper","2008-02-13",6.0386,6.16,6203,85000000,222231186,88,NA,NA,NA,NA,"No"
8960,"Hancock","2008-07-01",5.9809,6.353,10210,150000000,629400000,92,NA,NA,NA,NA,"No"
12405,"Slumdog Millionaire","2008-11-12",5.9578,7.731,11280,15000000,378400000,121,"2008(81st)","Slumdog Millionaire","Christian Colson",2008,"Yes"
10764,"Quantum of Solace","2008-10-29",5.8957,6.335,8501,200000000,589593688,106,NA,NA,NA,NA,"No"
2454,"The Chronicles of Narnia: Prince Caspian","2008-05-15",5.8924,6.629,6740,225000000,419665568,150,NA,NA,NA,NA,"No"
10358,"Zack and Miri Make a Porno","2008-09-18",5.8427,6.343,2650,24000000,42105111,102,NA,NA,NA,NA,"No"
7191,"Cloverfield","2008-01-15",5.8047,6.709,7743,25000000,170764026,85,NA,NA,NA,NA,"No"
8055,"The Reader","2008-12-10",5.7257,7.463,3366,32000000,108902486,124,NA,NA,NA,NA,"No"
9539,"Martyrs","2008-06-12",5.6687,7.306,3009,6500000,1100000,99,NA,NA,NA,NA,"No"
10201,"Yes Man","2008-12-09",5.5899,6.7,7347,70000000,223200000,104,NA,NA,NA,NA,"No"
9870,"Forgetting Sarah Marshall","2008-04-17",5.5159,6.507,3671,30000000,105173115,111,NA,NA,NA,NA,"No"
7459,"Speed Racer","2008-05-07",5.4847,6.3,1749,120000000,93900000,135,NA,NA,NA,NA,"No"
8456,"Never Back Down","2008-03-04",5.3639,6.767,2476,20000000,41627431,113,NA,NA,NA,NA,"No"
13510,"Eden Lake","2008-09-12",5.3022,6.839,2069,12850990,3984669,91,NA,NA,NA,NA,"No"
8645,"The Happening","2008-06-11",5.294,5.396,3923,60000000,163403799,90,NA,NA,NA,NA,"No"
296349,"Female Prisoner Ayaka: Bitch-Training Torment","2008-09-19",5.2317,4.7,3,0,0,61,NA,NA,NA,NA,"No"
4148,"Revolutionary Road","2008-12-19",5.06,6.983,4098,35000000,7.6e+07,119,NA,NA,NA,NA,"No"
12133,"Step Brothers","2008-07-25",5.0262,6.557,3384,65000000,128100000,98,NA,NA,NA,NA,"No"
11918,"Superhero Movie","2008-03-28",5.0114,5.284,1999,35000000,71571300,82,NA,NA,NA,NA,"No"
8848,"The Bank Job","2008-02-28",4.9854,6.842,2594,20000000,64828421,112,NA,NA,NA,NA,"No"
17581,"Naruto Shippuden the Movie: Bonds","2008-08-02",4.9523,7.3,517,0,10642859,90,NA,NA,NA,NA,"No"
142461,"Revolution! The Making of 'Bonnie and Clyde'","2008-03-25",4.8644,4.6,5,0,0,65,NA,NA,NA,NA,"No"
12162,"The Hurt Locker","2008-10-10",4.8125,7.255,6139,15000000,49259766,131,"2009(82nd)","The Hurt Locker","Kathryn Bigelow, Mark Boal, Nicolas Chartier, and Greg Shapiro",2009,"Yes"
13387,"Transporter 3","2008-11-26",4.7545,6.163,3644,30000000,1.09e+08,104,NA,NA,NA,NA,"No"
11665,"Get Smart","2008-06-19",4.6891,6.209,3854,80000000,230685453,110,NA,NA,NA,NA,"No"
12289,"Red Cliff","2008-07-10",4.664,7.118,882,80341000,250100000,145,NA,NA,NA,NA,"No"
8321,"In Bruges","2008-02-08",4.5233,7.502,5735,15000000,34533783,108,NA,NA,NA,NA,"No"
15373,"Role Models","2008-11-07",4.5171,6.487,2135,28000000,92380927,99,NA,NA,NA,NA,"No"
13179,"Tinker Bell","2008-09-11",4.4907,6.918,1558,48000000,9208064,78,NA,NA,NA,NA,"No"
13027,"Eagle Eye","2008-09-25",4.47,6.49,3097,80000000,178800000,118,NA,NA,NA,NA,"No"
12180,"Star Wars: The Clone Wars","2008-08-05",4.4359,6.148,2198,8500000,68282844,98,NA,NA,NA,NA,"No"
8204,"The Spiderwick Chronicles","2008-02-14",4.3762,6.689,2828,90000000,164200000,95,NA,NA,NA,NA,"No"
12184,"The Other Boleyn Girl","2008-02-28",4.3412,6.695,2201,35000000,78269970,115,NA,NA,NA,NA,"No"
16000,"Ben 10: Race Against Time","2008-02-11",4.3331,5.81,356,18000000,0,67,NA,NA,NA,NA,"No"
2253,"Valkyrie","2008-12-25",4.3262,6.954,4059,75000000,200276000,121,NA,NA,NA,NA,"No"
14405,"Beverly Hills Chihuahua","2008-10-03",4.3037,5.376,1103,20000000,149281606,91,NA,NA,NA,NA,"No"
10665,"The Strangers","2008-05-29",4.2794,6.127,2654,9000000,83051676,86,NA,NA,NA,NA,"No"
10202,"Bedtime Stories","2008-12-24",4.2776,6.157,2962,80000000,212874864,99,NA,NA,NA,NA,"No"
12620,"The House Bunny","2008-08-22",4.27,5.689,2020,25000000,70442940,97,NA,NA,NA,NA,"No"
12113,"Body of Lies","2008-10-09",4.2539,6.631,3303,70000000,113280098,128,NA,NA,NA,NA,"No"
13855,"The Chaser","2008-02-14",4.2117,7.766,1510,2600000,0,125,NA,NA,NA,NA,"No"
11253,"Hellboy II: The Golden Army","2008-07-11",4.204,6.767,5579,85000000,160388063,120,NA,NA,NA,NA,"No"
10529,"Outlander","2008-04-24",4.185,6.45,1397,50000000,7033683,115,NA,NA,NA,NA,"No"
13515,"Mirrors","2008-08-14",4.1568,6.279,2013,35000000,72400000,111,NA,NA,NA,NA,"No"
10200,"The Day the Earth Stood Still","2008-12-10",4.1542,5.658,3723,80000000,233093859,104,NA,NA,NA,NA,"No"
14438,"Fireproof","2008-09-26",4.1487,7.672,848,500000,33473297,118,NA,NA,NA,NA,"No"
10189,"Pineapple Express","2008-08-06",4.1418,6.641,4166,27000000,101624843,112,NA,NA,NA,NA,"No"
7840,"10,000 BC","2008-03-04",4.1229,5.5,3159,105000000,269784201,109,NA,NA,NA,NA,"No"
12572,"New York, I Love You","2008-09-06",4.0575,5.942,594,14700000,9961023,103,NA,NA,NA,NA,"No"
13523,"Sex Drive","2008-10-16",3.9975,6.387,1466,19000000,18755936,109,NA,NA,NA,NA,"No"
5038,"Vicky Cristina Barcelona","2008-08-15",3.9666,6.801,4000,15000000,96409830,96,NA,NA,NA,NA,"No"
12163,"The Wrestler","2008-09-07",3.9457,7.535,3993,6000000,44734660,109,NA,NA,NA,NA,"No"
7278,"Meet the Spartans","2008-01-24",3.9407,4.086,1841,30000000,85897593,84,NA,NA,NA,NA,"No"
9381,"Babylon A.D.","2008-08-20",3.9379,5.66,2248,70000000,72109200,101,NA,NA,NA,NA,"No"
3580,"Changeling","2008-10-24",3.9377,7.579,4466,55000000,113400000,141,NA,NA,NA,NA,"No"
13688,"CJ7","2008-01-30",3.8967,7.303,783,20000000,47301471,88,NA,NA,NA,NA,"No"
14306,"Marley & Me","2008-12-25",3.8911,7.183,4779,60000000,255700000,115,NA,NA,NA,NA,"No"
136686,"Doraemon: Nobita and the Green Giant Legend","2008-03-08",3.8859,6.8,46,0,31684949,112,NA,NA,NA,NA,"No"
13600,"City of Ember","2008-10-07",3.8431,6.349,1879,55000000,17869048,95,NA,NA,NA,NA,"No"
8676,"Fool's Gold","2008-02-07",3.8221,5.785,1576,70000000,111231041,112,NA,NA,NA,NA,"No"
7461,"Vantage Point","2008-02-01",3.8127,6.406,2165,40000000,152039882,90,NA,NA,NA,NA,"No"
9029,"What Happens in Vegas","2008-05-07",3.8079,6.112,3284,35000000,219400000,99,NA,NA,NA,NA,"No"
13690,"Open Season 2","2008-09-24",3.8068,5.872,1296,0,8797168,76,NA,NA,NA,NA,"No"
4944,"Burn After Reading","2008-09-05",3.804,6.673,5198,37000000,163700000,96,NA,NA,NA,NA,"No"
39207,"Detective Conan: Full Score of Fear","2008-04-19",3.7177,6.923,155,0,23760176,115,NA,NA,NA,NA,"No"
14836,"Coraline","2009-02-05",25.1772,7.901,8900,60000000,185860104,100,NA,NA,NA,NA,"No"
19995,"Avatar","2009-12-16",23.0849,7.602,33871,237000000,2923706026,162,NA,NA,NA,NA,"No"
13448,"Angels & Demons","2009-04-20",18.6543,6.719,7295,150000000,485930816,139,NA,NA,NA,NA,"No"
18785,"The Hangover","2009-06-02",16.6232,7.33,18032,35000000,469310836,100,NA,NA,NA,NA,"No"
767,"Harry Potter and the Half-Blood Prince","2009-07-15",16.518,7.68,20700,250000000,933959197,153,NA,NA,NA,NA,"No"
14160,"Up","2009-05-28",16.3535,7.958,21589,175000000,735103954,96,NA,NA,NA,NA,"No"
16869,"Inglourious Basterds","2009-08-02",15.8686,8.217,24083,70000000,321457747,153,NA,NA,NA,NA,"No"
18240,"The Proposal","2009-06-02",15.633,7.144,7424,40000000,317400000,108,NA,NA,NA,NA,"No"
14161,"2012","2009-10-10",12.5147,5.874,12687,200000000,791217826,158,NA,NA,NA,NA,"No"
8355,"Ice Age: Dawn of the Dinosaurs","2009-06-26",11.798,6.763,8828,90000000,886686817,94,NA,NA,NA,NA,"No"
161246,"Raging Sun, Raging Sky","2009-10-15",11.1074,4.5,20,1000000,0,191,NA,NA,NA,NA,"No"
10198,"The Princess and the Frog","2009-12-08",10.7184,7.2,6081,105000000,270997378,98,NA,NA,NA,NA,"No"
23823,"Wrong Turn 3: Left for Dead","2009-10-08",9.495,5.691,1265,3000000,0,91,NA,NA,NA,NA,"No"
19994,"Jennifer's Body","2009-09-18",9.4305,5.99,4200,16000000,31556061,107,NA,NA,NA,NA,"No"
22881,"The Blind Side","2009-11-20",8.9836,7.665,6811,29000000,309231694,129,NA,NA,NA,NA,"No"
22832,"Ninja Assassin","2009-09-29",8.5024,6.672,1754,40000000,61601280,99,NA,NA,NA,NA,"No"
15512,"Monsters vs Aliens","2009-03-19",8.4728,6.243,4933,175000000,381509870,94,NA,NA,NA,NA,"No"
18239,"The Twilight Saga: New Moon","2009-11-18",8.4403,5.989,9716,50000000,709827462,131,NA,NA,NA,NA,"No"
12244,"9","2009-08-19",8.3619,6.948,3854,30000000,48428063,79,NA,NA,NA,NA,"No"
13183,"Watchmen","2009-03-04",7.7826,7.352,9944,130000000,185258983,163,NA,NA,NA,NA,"No"
19913,"(500) Days of Summer","2009-07-17",7.7097,7.301,10987,7500000,60781545,95,NA,NA,NA,NA,"No"
10528,"Sherlock Holmes","2009-12-23",7.5877,7.218,14727,90000000,524028679,129,NA,NA,NA,NA,"No"
10315,"Fantastic Mr. Fox","2009-10-14",7.4677,7.825,6059,40000000,46471023,87,NA,NA,NA,NA,"No"
13475,"Star Trek","2009-05-06",7.2846,7.43,10450,150000000,386839614,127,NA,NA,NA,NA,"No"
22794,"Cloudy with a Chance of Meatballs","2009-09-17",7.2622,6.656,6426,100000000,242988466,90,NA,NA,NA,NA,"No"
115724,"Do You Know Me","2009-05-17",7.2393,4.6,17,0,0,82,NA,NA,NA,NA,"No"
17654,"District 9","2009-08-05",7.1228,7.465,10280,30000000,210888950,112,NA,NA,NA,NA,"No"
37169,"The Human Centipede (First Sequence)","2009-10-31",6.99,5.184,2373,2000000,252207,91,NA,NA,NA,NA,"No"
22803,"Law Abiding Citizen","2009-10-15",6.8862,7.388,5637,53000000,127900000,109,NA,NA,NA,NA,"No"
20453,"3 Idiots","2009-12-23",6.7865,7.996,2686,9000000,7e+07,171,NA,NA,NA,NA,"No"
21208,"Orphan","2009-07-24",6.6401,7,5622,20000000,77912251,123,NA,NA,NA,NA,"No"
534,"Terminator Salvation","2009-05-20",6.6068,6.084,7005,200000000,371353001,115,NA,NA,NA,NA,"No"
19908,"Zombieland","2009-10-02",6.6066,7.26,13111,23600000,102391540,87,NA,NA,NA,NA,"No"
16996,"17 Again","2009-03-11",6.5981,6.314,5407,20000000,136300000,102,NA,NA,NA,NA,"No"
19912,"The Final Destination","2009-08-26",6.515,5.613,3877,40000000,187384627,82,NA,NA,NA,NA,"No"
18405,"The Last House on the Left","2009-03-13",6.4675,6.495,1941,15000000,32721635,113,NA,NA,NA,NA,"No"
28178,"Hachi: A Dog's Tale","2009-06-08",6.4577,8.006,7152,16000000,46800000,93,NA,NA,NA,NA,"No"
13811,"Knowing","2009-03-19",6.2835,6.242,5760,50000000,155446362,121,NA,NA,NA,NA,"No"
13576,"This Is It","2009-10-28",6.2122,7.19,982,60000000,261200000,111,NA,NA,NA,NA,"No"
26466,"Triangle","2009-10-16",6.1873,6.922,2943,12000000,1594955,98,NA,NA,NA,NA,"No"
13207,"Friday the 13th","2009-02-11",5.941,5.774,2843,19000000,91509154,97,NA,NA,NA,NA,"No"
7445,"Brothers","2009-12-02",5.931,7.314,3913,26000000,43500000,105,NA,NA,NA,NA,"No"
10184,"He's Just Not That Into You","2009-02-06",5.847,6.627,4024,40000000,178866158,129,NA,NA,NA,NA,"No"
18360,"Night at the Museum: Battle of the Smithsonian","2009-05-20",5.7985,6.153,7270,150000000,413106170,105,NA,NA,NA,NA,"No"
7980,"The Lovely Bones","2009-12-26",5.7722,7.059,4917,65000000,93600000,136,NA,NA,NA,NA,"No"
21191,"Sin Nombre","2009-03-20",5.5407,7.602,761,0,5102705,96,NA,NA,NA,NA,"No"
23398,"Alvin and the Chipmunks: The Squeakquel","2009-12-21",5.4888,5.657,3114,75000000,443140005,89,NA,NA,NA,NA,"No"
25642,"Ben 10: Alien Swarm","2009-11-15",5.3562,6.177,378,40000000,0,69,NA,NA,NA,NA,"No"
31011,"Mr. Nobody","2009-11-06",5.277,7.796,6193,47000000,2331721,141,NA,NA,NA,NA,"No"
11322,"Public Enemies","2009-07-01",5.1617,6.686,4809,100000000,214104620,140,NA,NA,NA,NA,"No"
15092,"Crank: High Voltage","2009-04-16",5.1035,6.077,3134,20000000,34600000,96,NA,NA,NA,NA,"No"
17431,"Moon","2009-06-12",5.0406,7.567,6241,5000000,9760104,97,NA,NA,NA,NA,"No"
12437,"Underworld: Rise of the Lycans","2009-01-22",5.005,6.539,3929,35000000,92158961,92,NA,NA,NA,NA,"No"
14869,"G.I. Joe: The Rise of Cobra","2009-08-03",5.0013,5.782,4893,175000000,302500000,118,NA,NA,NA,NA,"No"
20766,"The Road","2009-11-25",4.8549,7.018,4255,32000000,27635305,111,NA,NA,NA,NA,"No"
15384,"Red Cliff II","2009-01-07",4.8403,7.28,489,80000000,121059225,141,NA,NA,NA,NA,"No"
20048,"Confessions of a Shopaholic","2009-02-05",4.7754,6.484,2748,40000000,108394089,104,NA,NA,NA,NA,"No"
36728,"Naruto Shippuden the Movie: The Will of Fire","2009-08-01",4.7621,7.4,506,0,8100000,95,NA,NA,NA,NA,"No"
30018,"Mother","2009-05-28",4.5845,7.701,1672,5000000,17112713,129,NA,NA,NA,NA,"No"
22164,"Blood and Bone","2009-02-07",4.4989,7.327,882,3700000,3492,93,NA,NA,NA,NA,"No"
17609,"Antichrist","2009-05-20",4.4375,6.627,2826,11000000,7413863,104,NA,NA,NA,NA,"No"
13455,"Push","2009-02-04",4.4335,6.146,2422,38000000,49678401,111,NA,NA,NA,NA,"No"
22843,"Evangelion: 2.0 You Can (Not) Advance","2009-06-26",4.4227,7.8,995,10000000,44339362,112,NA,NA,NA,NA,"No"
17927,"Fired Up!","2009-02-20",4.3787,6.116,688,20000000,18599102,91,NA,NA,NA,NA,"No"
16871,"Drag Me to Hell","2009-05-27",4.364,6.475,4062,30000000,91388487,99,NA,NA,NA,NA,"No"
26505,"Arthur and the Revenge of Maltazard","2009-11-26",4.3606,5.75,1775,87000000,52377611,93,NA,NA,NA,NA,"No"
28764,"Detective Conan: The Raven Chaser","2009-04-18",4.3465,7.3,151,0,39664359,111,NA,NA,NA,NA,"No"
15472,"The Girl with the Dragon Tattoo","2009-02-27",4.2924,7.534,3209,13000000,109421911,152,NA,NA,NA,NA,"No"
36419,"After.Life","2009-11-07",4.2838,6.33,1224,4500000,3606395,104,NA,NA,NA,NA,"No"
28874,"Summer Wars","2009-08-01",4.2587,7.447,1018,0,18434328,114,NA,NA,NA,NA,"No"
17899,"Sex, Party and Lies","2009-03-27",4.2534,4.591,159,0,5723917,107,NA,NA,NA,NA,"No"
26123,"American Pie Presents: The Book of Love","2009-12-02",4.1885,5.249,1829,8000000,5021219,93,NA,NA,NA,NA,"No"
23566,"Barbie and the Three Musketeers","2009-09-15",4.1362,7.283,723,0,0,81,NA,NA,NA,NA,"No"
18487,"The Taking of Pelham 1 2 3","2009-06-10",4.1339,6.356,3381,100000000,150166126,106,NA,NA,NA,NA,"No"
10521,"Bride Wars","2009-01-09",4.0629,6.2,3178,30000000,115375850,89,NA,NA,NA,NA,"No"
41498,"One Piece Film: Strong World","2009-12-12",4.0306,7.428,391,0,5.3e+07,114,NA,NA,NA,NA,"No"
320956,"The Cuckold","2009-08-11",3.948,3.5,8,275000,0,94,NA,NA,NA,NA,"No"
39057,"Pokémon: Arceus and the Jewel of Life","2009-07-18",3.9289,7.093,308,0,52119081,95,NA,NA,NA,NA,"No"
20943,"The Ugly Truth","2009-07-24",3.8992,6.505,3751,38000000,321700000,96,NA,NA,NA,NA,"No"
